Timestamp, j0, j1, j2, j3, j4, j5, j8, j7
1.86,-2.323080301133946,-3.981611813310989,0.783607941673136,1.9078175098235728,3.228276096972914,4.211355102600478,1.0810212300564344,0.8961014790191848
1.87,-2.320699791892857,-3.9815943597345353,0.7812596233709842,1.903287632754809,3.231593715683326,4.215630125657949,1.0738117162349747,0.8925272664016292
1.88,-2.318323561528203,-3.9815583049937318,0.7789196330416422,1.8987818687085072,3.2349212214499463,4.2198724590172985,1.06661976914324,0.8889422462717063
1.89,-2.315951581505514,-3.9815036659034284,0.7765880891589853,1.894299696903221,3.238258852322541,4.224082651278646,1.059445185090696,0.8853460783978258
1.9,-2.3135838210601505,-3.981430466755754,0.7742651070205555,1.8898406032524218,3.2416068541361924,4.228261241225565,1.052287754869367,0.8817384232436276
1.91,-2.3112202471259735,-3.981338738762499,0.7719507988570921,1.8854040800743832,3.2449654806476333,4.232408758149457,1.045147264247817,0.8781189415496896
1.92,-2.3088608242709685,-3.9812285195257204,0.7696452739489745,1.8809896258036438,3.2483349936857016,4.236525722171568,1.0380234944324358,0.8744872939260372
1.93,-2.3065055146391558,-3.981099852535229,0.7673486387491393,1.8765967447042022,3.251715663316161,4.240612644562294,1.0309162224986423,0.8708431404542789
1.94,-2.3041542778981716,-3.9809527866916863,0.7650609970120882,1.872224946584545,3.2551077680211873,4.244670028057561,1.023825221794474,0.8671861402982431
1.95,-2.301807071191949,-3.9807873758540775,0.7627824499286716,1.8678737465145514,3.2585115948938492,4.2486983671721035,1.0167502623188867,0.8635159513220428
1.96,-2.299463849097962,-3.980603678410403,0.7605130962663849,1.8635426645442705,3.261927439847958,4.25269814850954,1.0096911110769613,0.8598322297145433
1.97,-2.2971245635885422,-3.9804017568704664,0.7582530325149694,1.8592312254245293,3.2653556078437056,4.2566698510692245,1.0026475324141022,0.8561346296192492
1.98,-2.294789163995807,-3.980181677479709,0.7560023530371657,1.8549389583292883,3.268796413129546,4.26061394654987,0.9956192883311992,0.8524228027686701
1.99,-2.2924575969797716,-3.979943509853077,0.7537611502245086,1.8506653965796311,3.272250179500837,4.264530899650028,0.9886061387826403,0.8486963981222583
2.0,-2.2901298064992557,-3.9796873266279684,0.7515295146581112,1.8464100773692456,3.2757172405757915,4.268421168365522,0.9816078419589725,0.8449550615070504
2.01,-2.2878057337852136,-3.9794132031353544,0.7493075352744218,1.842172541491225,3.2791979400893525,4.272285204283987,0.9746241545559381,0.8411984352601737
2.02,-2.2854853173161565,-3.979121217088221,0.7470952995359907,1.8379523330659988,3.2826926322056535,4.2761234528767025,0.9676548320315468,0.8374261578724087
2.03,-2.283168492795352,-3.9788114482865145,0.7448928936073229,1.8337489992701785,3.2862016818497835,4.279936353787936,0.9606996288527957,0.833637863632026
2.04,-2.2808551931295202,-3.9784839783378394,0.7427004025359409,1.8295620900660843,3.289725465059636,4.283724341122051,0.953758298733598,0.8298331822681417
2.05,-2.2785453484087603,-3.9781388903931796,0.7405179104388223,1.8253911579317064,3.2932643693586874,4.287487843728652,0.94683059486545,0.8260117385928588
2.06,-2.2762388858874716,-3.977776268896979,0.7383455006944226,1.8212357575908324,3.2968187941506084,4.291227285486086,0.9399162701423386,0.822173152141481
2.07,-2.2739357299660514,-3.9773961993509497,0.736183256140539,1.8170954457430646,3.300389151136695,4.294943085583618,0.9330150773813738,0.81831703681011
2.08,-2.2716358021731775,-3.976998768091019,0.7340312592783131,1.8129697807934324,3.3039758647571666,4.298635658802665,0.9261267695406236,0.8144430004899536
2.09,-2.2693390211484954,-3.9765840620768738,0.7318895924827202,1.8088583225812978,3.307579372657465,4.3023054157974405,0.9192510999356281,0.8105506446976901
2.1,-2.267045302625561,-3.976152168693601,0.7297583382199375,1.8047606321082375,3.311200126180774,4.305952763375454,0.9123878224560847,0.8066395642012546
2.11,-2.264754559414905,-3.9757031755649606,0.727637579272035,1.8006762712645772,3.3148385908880593,4.309578104778278,0.9055366917842103,0.8027093466404265
2.12,-2.2624667013871016,-3.9752371703778713,0.7255273989694827,1.7966048025542423,3.318495247107024,4.313181839963052,0.8986974636163241,0.7987595721416196
2.13,-2.260181635455753,-3.9747542407177368,0.7234278814320229,1.7925457888175824,3.322170590511487,4.3167643658852155,0.8918698948892314,0.7947898129262899
2.14,-2.2578992655603183,-3.9742544739142684,0.721339111818511,1.788498792951817,3.3258651327327735,4.320326076782974,0.885053744013042,0.7907996329123974
2.15,-2.25561949264873,-3.973737956897519,0.7192611765863911,1.7844633776287433,3.3295794020048453,4.323867364464053,0.8782487711121227,0.7867885873083789
2.16,-2.253342214659779,-3.9732047760638682,0.717194163761532,1.7804391050093402,3.3333139438449977,4.327388618595304,0.8714547382759572,0.7827562221991086
2.17,-2.2510673265052565,-3.972655017151766,0.7151381632192203,1.7764255364548966,3.3370693217720864,4.330890226995783,0.8646714098217789,0.7787020741233508
2.18,-2.248794720051879,-3.972088765127058,0.7130932669771772,1.7724222322342857,3.3408461180643845,4.3343725759339184,0.8578985525709447,0.7746256696422342
2.19,-2.2465242841030393,-3.9715061040777964,0.7110595695015431,1.7684287512270052,3.344644934559303,4.337836050429463,0.8511359361411375,0.7705265248983106
2.2,-2.244255904380459,-3.9709071171184585,0.7090371680268576,1.7644446506215972,3.3484663934973753,4.341281034560935,0.8443833332566212,0.7664041451647972
2.21,-2.2419894635058575,-3.9702918863035737,0.7070261628911493,1.7604694856090626,3.3523111384130546,4.344707911779313,0.8376405200789268,0.7622580243846429
2.22,-2.23972484098277,-3.969660492550795,0.7050266578873493,1.756502809070883,3.3561798350750554,4.348117065228766,0.830907276560519,0.7580876446991105
2.23,-2.2374619131786977,-3.9690130155735193,0.7030387606323406,1.7525441712612646,3.3600731724791477,4.351508878075289,0.824183386824192,0.7538924759656216
2.24,-2.2352005533078114,-3.9683495338232255,0.7010625829550716,1.748593119483225,3.3639918638965085,4.354883733844135,0.8174686395711577,0.7496719752646797
2.25,-2.232940631414473,-3.9676701244417565,0.6990982413052813,1.7446491977581455,3.367936647980945,4.358242016766999,0.8107628285210347,0.7454255863957665
2.26,-2.230682014357893,-3.966974863223855,0.6971458571845126,1.7407119464884286,3.3719082899385118,4.361584112139973,0.8040657528872215,0.7411527393621973
2.27,-2.2284245657983046,-3.966263824590335,0.6952055576012358,1.7367809021129061,3.3759075827632876,4.364910406693361,0.7973772178914366,0.7368528498450294
2.28,-2.226168146185084,-3.9655370815723576,0.6932774755520537,1.7328555967546695,3.3799353485433126,4.368221288974497,0.790697035321548,0.7325253186662458
2.29,-2.2239126127473368,-3.964794705807374,0.6913617505311304,1.7289355578610113,3.3839924398409433,4.371517149744816,0.7840250241371919,0.7281695312415806
2.3,-2.2216578194875387,-3.964036767547404,0.6894585290701641,1.725020307835202,3.388079741152159,4.374798382392472,0.7773610111280925,0.7237848570235289
2.31,-2.2194036171789184,-3.9632633356804274,0.6875679653114228,1.7211093636598604,3.3921981704496287,4.378065383361917,0.7707048316304643,0.7193706489352835
2.32,-2.2171498533673653,-3.9624744777657868,0.6856902216165726,1.7172022365117272,3.3963486808146452,4.381318552601949,0.7640563303073867,0.7149262427965751
2.33,-2.2148963723787687,-3.9616702600846487,0.6838254692142638,1.713298431367704,3.4005322621633463,4.384558294033823,0.7574153619996156,0.7104509567426693
2.34,-2.2126430153328265,-3.960850747706713,0.6819738888896886,1.7093974466020971,3.404749943072947,4.387785016041142,0.7507817926539258,0.705944090638089
2.35,-2.210389620164502,-3.9600160045745314,0.6801356717195961,1.7054987735750835,3.4090027927140554,4.390999131983378,0.7441555003367838,0.7014049254870052
2.36,-2.2081360216544934,-3.9591660936069846,0.6783110198565516,1.7016018962125248,3.413291922895452,4.394201060734982,0.7375363763419238,0.6968327228426687
2.37,-2.2058820514702506,-3.958301076823681,0.6765001473665405,1.6977062905773774,3.4176184902280795,4.3973912272521956,0.730924326401265,0.6922267242187579
2.38,-2.203627538219317,-3.9574210154922604,0.6747032811243707,1.6938114244330909,3.421983698415305,4.4005700631698135,0.7243192720095633,0.6875861505060971
2.39,-2.201372307516996,-3.956525970300864,0.6729206617716984,1.689916756799568,3.4263888006768655,4.403738007430322,0.7177211518742453,0.6829102013988809
2.4,-2.1991161820706417,-3.955616001558303,0.6711525447429091,1.6860217375024649,3.430835102314218,4.406895506947991,0.7111299235030499,0.6781980548353183
2.41,-2.1968589817831865,-3.9546911694247973,0.669399201364522,1.682125806716857,3.4353239634253296,4.410043017310684,0.7045455649433904,0.673448866458521
2.42,-2.1946005238788717,-3.953751534176516,0.6676609200342544,1.6782283945065941,3.4398568017771995,4.413181003522342,0.6979680766887918,0.668661769104516
2.43,-2.1923406230545743,-3.9527971565075446,0.6659380074863848,1.6743289203610079,3.444435095844644,4.416309940789279,0.6913974837693367,0.6638358723254764
2.44,-2.19007909166058,-3.951828097873377,0.664230790150594,1.6704267927310454,3.4490603880240354,4.419430315353668,0.6848338380448034,0.658970261957682
2.45,-2.187815739915188,-3.9508444208805216,0.6625396156120286,1.6665214085673854,3.4537342880307706,4.4225426253777576,0.6782772207211089,0.6540639997453529
2.46,-2.185550376158136,-3.9498461897273924,0.6608648541809411,1.6626121528636508,3.45845847648923,4.425647381882639,0.6717277451127953,0.6491161230333891
2.47,-2.183282807148524,-3.9488334707022785,0.6592069005808966,1.6586983982085024,3.46323470872382,4.428745109745545,0.665185559676631,0.644125644544237
2.48,-2.1810128384136878,-3.9478063327449076,0.657566175765194,1.654779504351166,3.4680648187593603,4.4318363487599255,0.658650851343964,0.6390915522566287
2.49,-2.178740274656364,-3.946764848078907,0.6559431288718433,1.6508548177858615,3.4729507235385233,4.43492165476273,0.6521238491822722,0.6340128094068549
2.5,-2.176464920228494,-3.9457090929233525,0.6543382393281337,1.6469236713616646,3.477894427363185,4.438001600833543,0.6456048284194177,0.6288883546366039
2.51,-2.174186579681138,-3.9446391482925827,0.652752019116535,1.642985383925571,3.4828980265653606,4.441076778570371,0.6390941148674467,0.6237171023152782
2.52,-2.171905058401278,-3.9435551008945593,0.6511850152143588,1.6390392600079888,3.48796371441178,4.4441477994470615,0.6325920897863898,0.6184979430691775
2.53,-2.1696201633477297,-3.9424570441392675,0.6496378122202658,1.6350845895615722,3.4930937862439793,4.447215296257382,0.6260991952324054,0.6132297445550845
2.54,-2.1673317039000337,-3.941345079270007,0.6481110351812961,1.6311206477662776,3.4982906448529754,4.45027992465085,0.6196159399387796,0.6079113525217167
2.55,-2.165039492836044,-3.9402193166319197,0.6466053526345918,1.6271466949158095,3.5035568060839393,4.453342364765336,0.6131429057827207,0.6025415922092998
2.56,-2.1627433474560216,-3.9390798770937274,0.6451214798783337,1.6231619764032788,3.5088949046616613,4.456403322961281,0.6066807548955406,0.5971192701453161
2.57,-2.160443090873363,-3.937926893640472,0.643660182486547,1.6191657228269623,3.5143077002217593,4.459463533662033,0.6002302374786481,0.5916431764033885
2.58,-2.1581385534947057,-3.936760513156979,0.6422222800822959,1.615157150240609,3.519798083525274,4.462523761304302,0.5937922003927042,0.5861120874024341
2.59,-2.1558295747150455,-3.935580898423903,0.6408086503832485,1.6111354605768222,3.5253690828252253,4.4655848024019145,0.5873675965922054,0.5805247693347876
2.6,-2.1535160048566944,-3.9343882303504447,0.6394202335325686,1.6070998422767473,3.531023870342484,4.468647487724981,0.5809574954824906,0.5748799823251133
2.61,-2.1511977073844344,-3.9331827104702404,0.6380580367263855,1.6030494711646823,3.536765768794553,4.471712684595062,0.5745630942805041,0.5691764854367352
2.62,-2.148874561433041,-3.931964563729395,0.636723139146548,1.5989835116123556,3.542598257904009,4.47478129929491,0.5681857304642807,0.5634130426586482
2.63,-2.1465464646874777,-3.9307340415981664,0.6354166972037195,1.5949011180445851,3.548524980792907,4.4778542795887315,0.5618268953986619,0.5575884300250474
2.64,-2.144213336660446,-3.929491425540319,0.6341399500908466,1.5908014368458825,3.5545497501446635,4.480932617345486,0.5554882492256773,0.5517014440397864
2.65,-2.141875122416563,-3.9282370308765273,0.6328942256402634,1.5866836087363634,3.560676553985149,4.484017351253386,0.5491716371066577,0.5457509116007541
2.66,-2.139531796797096,-3.9269712110803225,0.631680946468761,1.582546771695079,3.5669095608989867,4.487109569608221,0.5428791068986333,0.5397357016436413
2.67,-2.137183369203789,-3.925694362546679,0.6305016363833311,1.5783900645195998,3.573253124454575,4.490210413151206,0.5366129283387876,0.533654738750702
2.68,-2.1348298890046045,-3.924406929874224,0.6293579270053953,1.5742126311222706,3.5797117865610497,4.493321077923433,0.5303756137963416,0.5275070189974489
2.69,-2.132471451627883,-3.9231094117018275,0.6282515645524348,1.5700136256758639,3.5862902794213727,4.496442818093382,0.5241699406294856,0.5212916283380079
2.7,-2.1301082054140172,-3.921802367138568,0.6271844166922461,1.5657922187341176,3.5929935256769583,4.499576948700952,0.5179989751537984,0.5150077638569746
2.71,-2.127740359294684,-3.9204864228221883,0.6261584793556588,1.5615476044654046,3.599826636259995,4.502724848245742,0.5118660981854317,0.5086547582404172
2.72,-2.1253681913681777,-3.919162280634403,0.6251758833574861,1.5572790091498958,3.606794905379302,4.50588796102844,0.5057750320642209,0.5022321078388648
2.73,-2.1229920584344533,-3.917830726090956,0.6242389006317302,1.5529857011011112,3.6139038019642094,4.509067799131755,0.4997298689852997,0.4957395047075544
2.74,-2.1206124065438314,-3.9164926374090125,0.6233499498346489,1.5486670021803968,3.6211589567792553,4.512265943901057,0.4937351003688207,0.4891768730097068
2.75,-2.118229782597376,-3.915148995233051,0.622511601007382,1.5443223010758806,3.6285661443023844,4.515484046754564,0.4877956468717181,0.48254441015170313
2.76,-2.1158448470128333,-3.9138008929714547,0.6217265789179067,1.539951068513544,3.636131258334285,4.518723829118444,0.4819168884886513,0.4758426329778074
2.77,-2.1134583874354678,-3.9124495476577974,0.6209977646201645,1.5355528745542741,3.643860280182324,4.521987081243981,0.476104693997122,0.46907242927795995
2.78,-2.1110713334256492,-3.9110963112017534,0.6203281946771717,1.5311274081035184,3.6517592381479314,4.525275659622695,0.47036544877083764,0.46223511474483514
2.79,-2.108684771991892,-3.909742681832973,0.6197210573969684,1.5266744987150762,3.6598341569537873,4.528591482672531,0.4647060797139237,0.4553324953438909
2.8,-2.1062999637565514,-3.908390315465796,0.6191796853293975,1.5221941407026574,3.668090995693998,4.531936524326248,0.45913407575766474,0.44836693481938655
2.81,-2.103918359439172,-3.9070410366226995,0.6187075431743917,1.5176865194766713,3.6765355728991076,4.53531280511565,0.45365750201662364,0.44134142673677873
2.82,-2.101541616218074,-3.905696848450224,0.6183082101682759,1.5131520398938072,3.685173477406789,4.538722380317216,0.4482850053343105,0.43425967004511873
2.83,-2.0991716133842298,-3.9043599412449983,0.6179853559569347,1.5085913562385826,3.694009963952374,4.5421673247129455,0.4430258085809319,0.4271261466231011
2.84,-2.096810466535454,-3.9030326987839725,0.6177427089511293,1.5040054032461598,3.703049832779504,4.54564971353329,0.4378896907293886,0.41994619864706995
2.85,-2.0944605393797087,-3.901717701630003,0.6175840162115933,1.4993954273246088,3.7122972931600575,4.549171599197316,0.4328869494763702,0.41272610289759043
2.86,-2.0921244520351534,-3.9004177264735347,0.6175129940551154,1.4947630168478785,3.721755811540498,4.552734983560111,0.42802834305363274,0.4054731383287025
2.87,-2.089805084548845,-3.8991357404899216,0.6175332688345146,1.4901101300807753,3.731427946124015,4.556341785530595,0.4233250079648138,0.3981956424085751
2.88,-2.0875055742299202,-3.8978748896611584,0.6176483077502933,1.4854391189865486,3.74131517105734,4.559993804144137,0.4187883497698218,0.3909030509773146
2.89,-2.085229305337521,-3.8966384800553038,0.6178613401176705,1.4807527468896324,3.7514176949862366,4.563692677469311,0.41442990480757264,0.3836059157627712
2.9,-2.0829798897144003,-3.8954299512027726,0.6181752702433112,1.4760541977654305,3.7617342804941774,4.567439838094775,0.41026117197116097,0.3763158933823659
2.91,-2.0807611371508252,-3.8942528409792936,0.6185925839425268,1.4713470748597284,3.7722620727047147,4.571236466367103,0.4062934153667807,0.36904569979148094
2.92,-2.0785770146314713,-3.893110741815517,0.6191152517007537,1.46663538646016,3.782996446905765,4.575083443005821,0.40253744088069165,0.36180902487039573
2.93,-2.076431594177963,-3.8920072486024266,0.6197446324677738,1.4619235170034806,3.7939308861837233,4.578981303163396,0.3990033522473719,0.35462040329663935
2.94,-2.074328989745255,-3.8909458993270323,0.6204813829492016,1.4572161823393515,3.805056900447122,4.5829301943666545,0.39570029495758374,0.3474950400857224
2.95,-2.0722732845223617,-3.8899301102044785,0.6213253778810668,1.4525183688853662,3.816363997598447,4.586929841002996,0.392636198967318,0.34044859215163953
2.96,-2.070268450951002,-3.8889631077937055,0.6222756469875047,1.4478352575550433,3.827839715780403,4.590979518031939,0.38981753328879065,0.33349691075261173
2.97,-2.068318266699047,-3.8880478611964175,0.6233303339995452,1.44317213462428,3.8394697225252004,4.5950780363564006,0.38724908675684155,0.32665575341344977
2.98,-2.0664262305768113,-3.887187017839076,0.6244866821831044,1.4385342929782252,3.8512379824176426,4.599223741755843,0.3849337892116327,0.31994047739737036
2.99,-2.0645954828307604,-3.8863828464341,0.6257410493027793,1.4339269282755516,3.863126989912159,4.603414528485087,0.38287258580266187,0.3133657295220619
3.0,-2.0628287342867884,-3.8856371904542075,0.6270889529551622,1.4293550353067443,3.875118058781208,4.607647867646758,0.3810643740956696,0.30694514859933547
3.01,-2.0611282083943725,-3.8849514348309033,0.6285251449587045,1.4248233100701877,3.8871916549886087,4.611920849363294,0.3795060094025611,0.3006910966914238
3.02,-2.0594955993669353,-3.884326487663268,0.6300437112689706,1.420336062777921,3.8993277562321933,4.616230236742629,0.3781923787395498,0.29461443362012385
3.03,-2.057932048420181,-3.883762777608739,0.6316381919929182,1.4158971461556065,3.911506219490017,4.620572528786108,0.3771165386901114,0.2887243459126299
3.04,-2.0564381387343285,-3.8832602664688762,0.6333017147507042,1.4115099021313575,3.923707137877276,4.624944028835826,0.3762699078780277,0.2830282370463361
3.05,-2.055013908390137,-3.882818475429464,0.6350271340287204,1.4071771284948749,3.935911169912319,4.629340914960206,0.375642501309519,0.27753168105626
3.06,-2.0536588793245407,-3.8824365225895994,0.6368071693109093,1.4029010655594591,3.9480998275517165,4.633759308831249,0.3752231918793649,0.2722384369281819
3.07,-2.052372099449779,-3.882113168895663,0.6386345355766744,1.3986834014687797,3.9602557135441336,4.638195340100736,0.37499998394902456,0.2671505172712289
3.08,-2.0511521945489757,-3.8818468694047543,0.6405020610349345,1.3945252937034376,3.972362703157466,4.642645203944273,0.3749602849408116,0.2622683019231707
3.09,-2.0499974264055942,-3.881635826908811,0.6424027885046418,1.390427403637806,3.984406069589771,4.647105210204355,0.3750911630129519,0.25759068555071896
3.1,-2.0489057537949322,-3.881478045289493,0.6443300584354203,1.3863899406852696,3.9963725559564107,4.651571823325083,0.37537958165619284,0.2531152479206227
3.11,-2.047874893379553,-3.881371380461533,0.6462775730100573,1.3824127126041323,4.00825039940801,4.6560416929517405,0.3758126050539562,0.2488384361356637
3.12,-2.046902378111558,-3.881313587315362,0.6482394419641115,1.3784951788364685,4.020029314607284,4.6605116756168945,0.3763775709148095,0.24475574946745943
3.13,-2.0459856113625126,-3.881302361617996,0.6502102116393779,1.374636504224252,4.031700444549449,4.664978848329326,0.37706222996561056,0.24086191917098235
3.14,-2.0451219156038456,-3.881335376323777,0.6521848793528596,1.370835611001958,4.043256286713215,4.669440515125129,0.37785485324822904,0.23715107756139342
3.15,-2.0443085749962284,-3.8814103121539136,0.6541588954444661,1.3670912275292357,4.054690601979861,4.673894207750882,0.37874430975447504,0.23361691246084879
3.16,-2.0435428716878437,-3.8815248826145323,0.6561281554194156,1.3634019327489126,4.065998312858937,4.678337681654497,0.37972011779858916,0.23025280474085574
3.17,-2.042822115959118,-3.8816768538395534,0.6580889844870037,1.3597661958030975,4.077175396486893,4.682768908390252,0.38077247394482333,0.22705194801984777
3.18,-2.042143670589479,-3.8818640597782212,0.6600381165747599,1.3561824105997955,4.088218776755934,4.6871860654284365,0.38189226337903953,0.22400745060393776
3.19,-2.0415049699722614,-3.882084413313023,0.6619726696159013,1.3526489253935483,4.099126218879869,4.6915875242200045,0.3830710554382667,0.2211124204961186
3.2,-2.0409035345832445,-3.882335913908399,0.6638901186068887,1.3491640676339733,4.109896228769173,4.695971837220193,0.3843010876801071,0.21836003478220567
3.21,-2.0403369814332977,-3.8826166523693755,0.6657882676378707,1.345726164457942,4.120527958796724,4.700337724434162,0.3855752414573831,0.21574359497711695
3.22,-2.0398030311218904,-3.8829248132449674,0.667665221829003,1.3423335592683026,4.131021120894712,4.7046840599198445,0.3868870115169967,0.2132565700305713
3.23,-2.039299512068999,-3.8832586753541865,0.6695193598692651,1.3389846248678923,4.141375907424108,4.709009858572034,0.3882304717035228,0.21089262869095324
3.24,-2.038824362448774,-3.883616610850271,0.6713493076548815,1.3356777736139116,4.15159291988478,4.713314263418507,0.3896002384414857,0.20864566284734057
3.25,-2.038375630287127,-3.883997083176665,0.6731539133613399,1.332411465034384,4.161673105267442,4.717596533583177,0.39099143330873315,0.2065098033424457
3.26,-2.0379514721227596,-3.884398644209652,0.6749322241534386,1.3291842113130776,4.171617699668171,4.721856033011258,0.3923996457021421,0.2044794295962104
3.27,-2.0375501505708176,-3.8848199308293685,0.6766834646377347,1.3259945810077283,4.181428178673511,4.726092220005243,0.3938208963361665,0.20254917421741517
3.28,-2.037170031072579,-3.885259661114059,0.6784070170867051,1.3228412013227642,4.191106213963063,4.73030463758596,0.39525160210129107,0.20071392362012513
3.29,-2.036809578064552,-3.8857166303121247,0.6801024034094361,1.3197227592148293,4.200653635553088,4.734492904667872,0.3966885426383589,0.19896881551023388
3.3,-2.0364673507565456,-3.8861897067124835,0.68176926880565,1.3166380015689583,4.210072399108079,4.73865670802035,0.39812882885031586,0.19730923396889688
3.31,-2.0361419986705855,-3.8866778275054963,0.683407367014797,1.3135857346463131,4.219364557768752,4.742795794975108,0.399569873469418,0.19573080273621288
3.32,-2.035832257060655,-3.887179994703567,0.6850165470567479,1.310564822971403,4.2285322379778725,4.7469099668329395,0.4010093637199794,0.19422937719057562
3.33,-2.035536942306601,-3.8876952711718245,0.6865967413528573,1.3075741877977805,4.237577618824837,4.750999072919297,0.4024452360594412,0.1928010354261936
3.34,-2.0352549473535384,-3.888222776804377,0.6881479551138033,1.3046128052662047,4.246502914472404,4.755063005237078,0.40387565293971617,0.19144206875229744
3.35,-2.034985237250128,-3.8887616848698423,0.6896702568820886,1.3016797043479138,4.2553103592719825,4.759101693665563,0.4052989815028457,0.19014897187116692
3.36,-2.0347268448245757,-3.889311218540708,0.6911637701211825,1.298773964647597,4.26400219521568,4.763115101656212,0.40671377410705584,0.1889184329368388
3.37,-2.0344788665255606,-3.8898706476140337,0.6926286657490671,1.2958947141255401,4.272580661412909,4.767103222378622,0.4081187505689165,0.18774732365073948
3.38,-2.034240458446086,-3.890439285425677,0.6940651555207308,1.2930411267858382,4.281047985316083,4.771066075272885,0.4095127820025745,0.18663268951313644
3.39,-2.034010832541015,-3.891016485956287,0.6954734861714217,1.290212420367198,4.2894063754534715,4.775003702967892,0.4108948761364185,0.18557174031895565
3.4,-2.0337892530434507,-3.891601641124437,0.6968539342398763,1.2874078540643399,4.297658015457641,4.778916168528378,0.41226416398986226,0.18456184096204256
3.41,-2.033575033080832,-3.892194178260269,0.6982068014980096,1.284626726301073,4.305805059205025,4.782803552996791,0.4136198877972759,0.18360050259236682
3.42,-2.033367531488407,-3.8927935577516615,0.6995324109205406,1.2818683725705173,4.313849626906293,4.786665953199187,0.4149613900717572,0.18268537415513686
3.43,-2.0331661498153655,-3.8933992708541214,0.7008311031346139,1.27913216335342,4.321793802008473,4.79050347978731,0.4162881037078911,0.1818142343285784
3.44,-2.0329703295172297,-3.894010837655131,0.7021032332956111,1.2764175021219308,4.329639628788515,4.794316255491776,0.41759954302949975,0.1809849838676308
3.45,-2.032779549326936,-3.8946278051835415,0.7033491683409917,1.2737238234333321,4.3373891105343425,4.798104413563847,0.418895295695361,0.1801956383535167
3.46,-2.0325933227962976,-3.895249745654658,0.7045692845791669,1.2710505911159982,4.345044208223773,4.801868096385569,0.4201750153827638,0.17944432134362157
3.47,-2.032411195999108,-3.895876254841878,0.7057639655750894,1.2683972965481114,4.352606839624077,4.805607454230233,0.4214384151754363,0.17872925791202618
3.48,-2.0322327453869784,-3.896506950566062,0.7069336002984754,1.2657634570283391,4.3600788787457905,4.809322644156984,0.4226852615887364,0.17804876856808496
3.49,-2.032057575788999,-3.8971414712942147,0.7080785815043752,1.263148614236671,4.36746215559373,4.813013829025152,0.4239153691709781,0.17740126353839367
3.5,-2.0318853185464616,-3.897779474839498,0.7091993043192147,1.260552332782879,4.374758456166247,4.81668117661547,0.42512859562534855,0.1767852373961551
3.51,-2.031715629774132,-3.8984206371550427,0.7102961650084776,1.2579741988395379,4.381969522660787,4.820324858846673,0.4263248374020436,0.17619926402117164
3.52,-2.0315481887398663,-3.89906465121452,0.7113695599049049,1.255413818856183,4.389097053849815,4.823945051077285,0.4275040257150091,0.1756419918733444
3.53,-2.0313826963547297,-3.899711225972884,0.7124198844785081,1.252870818350954,4.396142705596404,4.827541931483465,0.42866612294204254,0.17511213956253815
3.54,-2.031218873766168,-3.900360085401164,0.7134475325318315,1.2503448407759556,4.403108091483267,4.831115680504816,0.4298111193709898,0.17460849169789938
3.55,-2.031056461047181,-3.901010967589627,0.714452895505804,1.2478355464525155,4.409994783532856,4.834666480350905,0.4309390302584026,0.17412989500012407
3.56,-2.0308952159748634,-3.9016636239140445,0.7154363618832073,1.2453426115725457,4.4168043129994965,4.838194514562072,0.4320498931703092,0.17367525466071412
3.57,-2.0307349128920755,-3.902317818260203,0.7163983166782766,1.2428657272622732,4.423538171217375,4.841699967618763,0.4331437655777362,0.17324353093289344
3.58,-2.0305753416464096,-3.9029733263021735,0.7173391410022794,1.2404045987047074,4.4301978104906485,4.845183024594291,0.4342207226823127,0.17283373593954607
3.59,-2.0304163066009973,-3.903629934830197,0.7182592116960793,1.2379589443173338,4.436784645014068,4.848643870846429,0.4352808554497241,0.172444930684264
3.6,-2.0302576257120735,-3.904287441124382,0.7191589010217339,1.2355284949816654,4.443300051814314,4.852082691743791,0.4363242688309783,0.17207622225233293
3.61,-2.03009912966856,-3.9049456523707056,0.7200385764060853,1.2331129933214342,4.449745371703791,4.855499672423343,0.4373510801534268,0.17172676118922517
3.62,-2.0299406610892663,-3.9056043851160895,0.7208986002301156,1.2307121930263611,4.456121910239973,4.8588949975757965,0.43836141766526454,0.17139573904489938
3.63,-2.0297820737736116,-3.90626346475959,0.7217393296585531,1.2283258582186063,4.462430938684529,4.862268851256002,0.43935541921883803,0.1710823860729189
3.64,-2.0296232320020784,-3.9069227250769716,0.7225611165048477,1.2259537628591561,4.4686736949574435,4.865621416715723,0.44033323107953365,0.17078596907408858
3.65,-2.0294640098828647,-3.9075820077761585,0.7233643071271966,1.223595690191566,4.474851384582173,4.86895287625649,0.4412950068483178,0.1705057893749697
3.66,-2.0293042907414747,-3.9082411620812616,0.724149242351794,1.2212514322206287,4.480965181618608,4.872263411100449,0.4422409064871686,0.17024118093226215
3.67,-2.0291439665502162,-3.9089000443430604,0.7249162574199187,1.218920789223684,4.48701622958121,4.875553201277353,0.4431710954376886,0.16999150855463943
3.68,-2.0289829373948014,-3.909558517673996,0.7256656819558599,1.2166035692924342,4.493005642340243,4.87882242552602,0.4440857438241348,0.16975616623418796
3.69,-2.028821110975448,-3.9102164516058817,0.7263978399530273,1.2142995879032583,4.498934505004416,4.882071261208784,0.44498502573295035,0.16953457558013255
3.7,-2.0286584021400818,-3.9108737217686818,0.7271130497758942,1.2120086675141524,4.5048038747836765,4.885299884237582,0.44586911856164985,0.16932618434803084
